Loc,Loc Name,Loc St Abbrev,Loc Cnty,Loc Zone,Dir Flo,Loc Type Ind,PipeCode,GFPipeID,PipeName,GFLocID
49302,WITHDRAWAL POOLING POINT (TPGS1066B),TX,MATAGORDA,,R,STA,TPGS,121,Tres Palacios Gas Storage LLC,1210049302
79706,AMEREN ILLINOIS - LDC ALLOCATION POINT,IL,WILLIAMSON,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200079706
59031,MTUD MONTEREY,TN,PUTNAM,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059031
70041,"COLUMBIA GAS - LEBANON, OH",OH,WARREN,2,D,INT,TE,120,"Texas Eastern Transmission, LP",1200070041
70191,"CENTERPOINT ENERGY FIELD SERVICES - WASKOM, TX (RECEIPT)",TX,HARRISON,ETX,R,PLT,TE,120,"Texas Eastern Transmission, LP",1200070191
70983,"KNOX ENERGY COOPERATIVE - POWHATAN POINT, OH",OH,MONROE,2,D,INT,TE,120,"Texas Eastern Transmission, LP",1200070983
79149,ACCIDENT LATERAL,PA,FAYETTE,2,D,STA,TE,120,"Texas Eastern Transmission, LP",1200079149
00211,"TETCO - HANOVER (MORRIS,NJ)",NJ,MORRIS,,R,INT,AGT,100,"Algonquin Gas Transmission, LLC",1000000211
74529,"TRANSCAMERON EXTENSION OAK GROVE-CAMERON PARISH, LA",LA,CAMERON,WLA,D,INT,TE,120,"Texas Eastern Transmission, LP",1200074529
79170,VENICE LINE CUSTODY TRANSFER POINT,LA,POINTE COUPEE,ELA,R,STA,TE,120,"Texas Eastern Transmission, LP",1200079170
83104,COLUMBIA GULF - DELHI (REC - 83004),LA,RICHLAND,,D,INT,SESH,116,"Southeast Supply Header, LLC",1160083104
59337,ARIANA ENERGY MORGAN CO. 9,TN,MORGAN,,R,WHD,ETNG,105,"East Tennessee Natural Gas, LLC",1050059337
80007,LATERAL F SYSTEM MAINLINE,CT,WINDHAM,,D,STA,AGT,100,"Algonquin Gas Transmission, LLC",1000080007
59185,UCG - GLADE HIGHLANDS,VA,WASHINGTON,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059185
45401,TEXAS EASTERN - STORAGE (R-INJ 40401/D-WTD 40402),LA,ST LANDRY,,B,INT,BGS,101,Bobcat Gas Storage,1010045401
73294,"DYNEGY- ONTELAUNEE, PA",PA,BERKS,3,D,END,TE,120,"Texas Eastern Transmission, LP",1200073294
79842,TETCO - VIOSCA KNOLL HEAD OF  LATERAL,LA,MAIN PASS-SOUTH & EAST,ELA,R,STA,TE,120,"Texas Eastern Transmission, LP",1200079842
71078,"ALGONQUIN - HANOVER, NJ",NJ,MORRIS,3,D,INT,TE,120,"Texas Eastern Transmission, LP",1200071078
73334,"WATERFORD PLANT - WASHINGTON CO., OH",OH,WASHINGTON,2,D,END,TE,120,"Texas Eastern Transmission, LP",1200073334
59041,ATHENS,TN,MC MINN,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059041
71455,"UGI CENTRAL - HUNTINGDON GAS - MAPLETON, PA",PA,HUNTINGDON,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200071455
76671,"PEOPLES NAT - RAGER MOUNTAIN, PA (REC.)",PA,CAMBRIA,3,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200076671
73454,"CENTRAL GULF-CARPENTER #1/BEE CO., TX (REC)",TX,BEE,STX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073454
70058,"NATIONAL GRID METRO NY, GOETHALS RD., STATEN ISLAND, RICHMOND CO.,",NY,RICHMOND,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070058
72594,"MHT -ENERGY MKTG. -MONROE, MS",MS,MONROE,1,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200072594
75605,STECKMAN RIDGE (73605D INJ/73606R WTD),PA,BEDFORD,3,B,STR,TE,120,"Texas Eastern Transmission, LP",1200075605
N4BR1,(VEC) BELLE RIVER MILLS,MI,ST CLAIR,M2,R,STA,NXUS,115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4BR1
M0022,MARS PLATFORM MC- 807A,OF,WEST DELTA 143,,R,WHD,MCGP,109,"Mississippi Canyon Gas Pipeline, LLC",10900M0022
71000,"GULF SOUTH PIPELINE COMPANY, LP - WEST MONROE, LA  (RECEIPT)",LA,OUACHITA,ELA,R,INT,TE,120,"Texas Eastern Transmission, LP",1200071000
70355,"EQUITABLE GAS CO. - DELMONT, PA",PA,WESTMORELAND,2,D,INT,TE,120,"Texas Eastern Transmission, LP",1200070355
83011,GULF STREAM - CODEN (DEL - 83111),AL,MOBILE,,R,INT,SESH,116,"Southeast Supply Header, LLC",1160083011
02210,"LAMBERTVILLE DELIVERY (HUNTERDON, NJ)",NJ,HUNTERDON,,D,INT,AGT,100,"Algonquin Gas Transmission, LLC",1000002210
70633,"B&T OIL CO., YOWARD C.P. - BEE CO., TX",TX,BEE,STX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200070633
75709,UGI - LNG TEMPLE (BI-DIR 73709/76709),PA,BERKS,3,B,LNG,TE,120,"Texas Eastern Transmission, LP",1200075709
59112,UCG FOOTHILLS POINTE,TN,MONTGOMERY,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059112
73299,"KINDER MORGAN/CLEAR LK. STOR.- HARRIS CO., TX (73300 B/D)",TX,HARRIS,STX,D,INT,TE,120,"Texas Eastern Transmission, LP",1200073299
00804,"HEBRON (HARTFORD,CT)",CT,HARTFORD,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000804
00060,"SOUTHINGTON (HARTFORD,CT)",CT,HARTFORD,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000060
59182,BEDFORD COUNTY UTILITY DISTRICT,TN,BEDFORD,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059182
NA851,MANTA RAY @ SS207 B - LDC ALLOCATION POINT,AK,ADAK,,R,INT,NPC,113,"Nautilus Pipeline Company, L.L.C.",11300NA851
46505,"TE - STECKMAN RIDGE, PA (R46605/D46606)",PA,BEDFORD,,B,INT,SR,118,"Steckman Ridge, LP",1180046505
45321,ENTERPRISE TEXAS (VALERO) (TPGS1020B),TX,WHARTON,,B,INT,TPGS,121,Tres Palacios Gas Storage LLC,1210045321
79993,"NEXUS INTERCONNECT WITH TETLP,OPEN LATERAL,AT HEAD OF OPEN LATERAL",OH,JEFFERSON,2,D,STA,TE,120,"Texas Eastern Transmission, LP",1200079993
70190,"NEWMAN CORP. - HARRISON CO., TX (RECEIPT)",TX,HARRISON,ETX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200070190
79968,ELA CUSTODY TRANSFER POINT,MS,ATTALA,ELA,D,STA,TE,120,"Texas Eastern Transmission, LP",1200079968
59159,LOUDON EAST,TN,LOUDON,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059159
73475,"SAMSON LONESTAR -HERRERA #2 GATHERING, NACOGDOCHES CO., TX  (RECEI",TX,NACOGDOCHES,,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073475
70295,"ANNA, IL",IL,UNION,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070295
73329,"CGT/NISOURCE-KY - CLARK CO., KY",KY,CLARK,2,D,INT,TE,120,"Texas Eastern Transmission, LP",1200073329
59250,"ATMOS ENERGY/BOBO HOLLOW ROAD DELIVERY - MOORE CO., TN.",TN,MOORE,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059250
73136,"PECO ENERGY - MONTGOMERY CO., PA (CENTER POINT)",PA,MONTGOMERY,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200073136
00844,"EXELON/CONSTELLATION ENERGY, NORFOLK CO., MA",MA,NORFOLK,,D,END,AGT,100,"Algonquin Gas Transmission, LLC",1000000844
73617,KINDER MORGAN TEJAS- NUECES BAY,TX,SAN PATRICIO,STX,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200073617
72903,ANR - GLEN KARN - (72903),OH,DARKE,2,R,INT,TE,120,"Texas Eastern Transmission, LP",1200072903
71497,"GULF SOUTH PIPELINE COMPANY, LLC - CANTON, MS",MS,MADISON,ELA,D,INT,TE,120,"Texas Eastern Transmission, LP",1200071497
59121,UCG CHILHOWIE,VA,SMYTH,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059121
59125,UCG MORTON,TN,WASHINGTON,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059125
73164,"DCP MIDSTREAM, LP - GOLIAD CO., TX",TX,GOLIAD,STX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073164
79734,"CITY OF EDMONTON, KY - LDC ALLOCATION POINT",KY,METCALFE,2,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200079734
59233,WACKER CHEMIE,TN,BRADLEY,,D,END,ETNG,105,"East Tennessee Natural Gas, LLC",1050059233
59067,UCG KINGSPORT NORTH,TN,SULLIVAN,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059067
71362,"JONESBORO, IL",IL,UNION,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200071362
70108,SUMMIT UTILITIES ARKANSAS INC BEEBE AR,AR,WHITE,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070108
73905,FIELDWOOD EC 250,LA,EAST CAMERON-SOUTH,,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073905
73193,"MISS RIV TRANS - STODDARD, MO",MO,STODDARD,1,D,INT,TE,120,"Texas Eastern Transmission, LP",1200073193
72210,"NEW JERSEY NATURAL - JAMESBURG, NJ",NJ,MIDDLESEX,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200072210
70099,BELMONT  MS,MS,FRANKLIN,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070099
70122,"CAIRO, PUBLIC",IL,UNION,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070122
30018,BANGOR GAS - VEAZIE,ME,PENOBSCOT,,D,LDC,MNUS,111,"Maritimes & Northeast Pipeline, L.L.C. (U.S.)",1110030018
79551,(M1) GSS  ST POINT - OAKFORD,IL,WHITE,1,D,STR,TE,120,"Texas Eastern Transmission, LP",1200079551
79702,SUMMIT UTIL - LDC ALLOCATION POINT,AR,LONOKE,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200079702
30017,BANGOR GAS - BUCKSPORT (ORRINGTON),ME,PENOBSCOT,,D,LDC,MNUS,111,"Maritimes & Northeast Pipeline, L.L.C. (U.S.)",1110030017
74218,"GULF SOUTH PIPELINE - SNAKE CREEK ROAD - HINDS CO., MS",MS,HINDS,ELA,D,INT,TE,120,"Texas Eastern Transmission, LP",1200074218
73728,"EQT MORRIS III, GREENE CO., PA",PA,GREENE,2,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073728
99824,CONSOLIDATED EDISON,NY,WESTCHESTER,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000099824
70238,"HUGHES EASTERN - CHICKASAW, MS",MS,CHICKASAW,1,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200070238
00047,"CORTLANDT (WESTCHESTER,NY)",NY,WESTCHESTER,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000047
73355,"GRAYSON HILL FARMS-METHANE POWER-SALINE CO., IL",IL,SALINE,1,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073355
70486,"UGI UTIL (COLUMBIA GAS) - WOMELSDORF, PA",PA,BERKS,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070486
G8001,GB PAL POINT OF TRANSACTION (992PAL),OF,GARDEN BANKS,,R,VIR,GB,106,"Garden Banks Gas Pipeline, LLC",10600G8001
71196,"PUBLIC SERVICE - BOUND BROOK, NJ",NJ,SOMERSET,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200071196
73412,"BUCKEYE RANCH GATHERING - MATAGORDA CO., TX",TX,MATAGORDA,STX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073412
73504,"WALTER OIL & GAS-KASMAN GATHERING -  MATAGORDA CO., TX",TX,MATAGORDA,STX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073504
71287,"GAS UTIL DIST #2 - LOTTIE, LA",LA,POINTE COUPEE,ELA,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200071287
70521,"DUKE ENERGY OHIO, INC. DICKS CREEK",OH,BUTLER,2,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070521
74525,"AT-CAMERON EXTENSION FUEL GAS, EAST CALCASIEU LA",LA,CALCASIEU,WLA,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200074525
79712,"LAWRENCEBURG, CITY OF - LDC ALLOCATION POINT",TN,LAWRENCE,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200079712
59119,UCG GLADE SPRINGS,VA,WASHINGTON,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059119
NA011,TEXAS GAS TRANSMISSION (992208),LA,ST MARY,,D,INT,NPC,113,"Nautilus Pipeline Company, L.L.C.",11300NA011
79039,DYNEGY FAYETTE LATERAL,PA,FAYETTE,2,D,STA,TE,120,"Texas Eastern Transmission, LP",1200079039
59066,MEAD,TN,SULLIVAN,,D,END,ETNG,105,"East Tennessee Natural Gas, LLC",1050059066
79505,ZONE M1 24  SERVICE POINT,AR,PULASKI,1,R,PPT,TE,120,"Texas Eastern Transmission, LP",1200079505
73411,"DISCOVERY/TRANSCO DELIVERY, LAFOURCHE PARISH, LA",LA,LAFOURCHE,ELA,D,INT,TE,120,"Texas Eastern Transmission, LP",1200073411
74128,"MR 128 UPGRADE (PUBLIC SERVICE - LINDEN, NJ) DEL",NJ,UNION,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200074128
72616,"CANTIUM, LLC - MP 30",OF,MAIN PASS,ELA,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200072616
83001,CPGT - DELHI (42  - CENTER POINT P/L).,LA,RICHLAND,,R,INT,SESH,116,"Southeast Supply Header, LLC",1160083001
73466,ALLIANCE PETROLEUM CORP - NICHOLSON FIELD INTERCONNECT - PA. - (73,PA,SOMERSET,2,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073466
79552,(M2) GSS  ST POINT - OAKFORD,PA,FAYETTE,2,D,STR,TE,120,"Texas Eastern Transmission, LP",1200079552
37002,PNGTS LOAN POINT,ME,CUMBERLAND,,R,VIR,MNUS,111,"Maritimes & Northeast Pipeline, L.L.C. (U.S.)",1110037002
70056,COLUMBIA GAS OF  PA. -  (UNIONTOWN),PA,FAYETTE,2,D,INT,TE,120,"Texas Eastern Transmission, LP",1200070056
71607,"VICTORIA OPERATING - ANNA BARRE FIELD, DEWITT CO., TX  (REC",TX,DE WITT,STX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200071607
00044,"RHODE ISLAND ENERGY-BURRILLVILLE (PROVIDENCE,RI)",RI,PROVIDENCE,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000044
79146,CHESTER LATERAL - MAINLINE,PA,DELAWARE,3,D,STA,TE,120,"Texas Eastern Transmission, LP",1200079146
80016,LATERAL Z SYSTEM,CT,WINDHAM,,R,STA,AGT,100,"Algonquin Gas Transmission, LLC",1000080016
00040,"STONY POINT (ROCKLAND,NY)",NY,ROCKLAND,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000040
N4137,(DTE) VECTOR MILFORD JUNCTION RECEIPT,MI,OAKLAND,M1,R,STA,NXUS,115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4137
73618,KINDER MORGAN TEJAS- BARNEY DAVIS,TX,NUECES,STX,D,END,TE,120,"Texas Eastern Transmission, LP",1200073618
73549,"NOBLE ENERGY-OLIVER CREEK-SHELBY CO., TX",TX,SHELBY,ETX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073549
59206,TENNESSEE EASTMAN CHEMICAL CORP,TN,SULLIVAN,,D,END,ETNG,105,"East Tennessee Natural Gas, LLC",1050059206
79673,STX/WLA (30 ) ILT POINT,TX,JEFFERSON,ZB,B,STA,TE,120,"Texas Eastern Transmission, LP",1200079673
45305,CHANNEL HPL (TPGS1110B),TX,MATAGORDA,,B,INT,TPGS,121,Tres Palacios Gas Storage LLC,1210045305
59154,ETN MARKET TRADING PT.(D),TN,PUTNAM,,D,OTH,ETNG,105,"East Tennessee Natural Gas, LLC",1050059154
80028,LATERAL C SYSTEM,CT,NEW HAVEN,,R,STA,AGT,100,"Algonquin Gas Transmission, LLC",1000080028
00841,"NORWICH PUBLIC UTILITIES-OAKLAND HEIGHTS, NEW LONDON, CT",CT,NEW LONDON,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000841
73236,"DEFS (LN. #23-BYPASS: NEW PLANT FUEL GAS 2) - PROV. CITY, TX",TX,LAVACA,STX,R,STA,TE,120,"Texas Eastern Transmission, LP",1200073236
70473,TEXANA MIDSTREAM COMPANY LP,TX,COLORADO,STX,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070473
71706,"NORAM - SHELBY CO., TX  (RECEIPT)",TX,SHELBY,ETX,R,INT,TE,120,"Texas Eastern Transmission, LP",1200071706
59086,CGU WARTBURG,TN,MORGAN,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059086
45405,FLORIDA GAS - STORAGE (R-INJ 40405/D-WTD 40406),LA,ST LANDRY,,B,INT,BGS,101,Bobcat Gas Storage,1010045405
73581,"REX LEBANON (REC), WARREN CO., OH",OH,WARREN,2,R,INT,TE,120,"Texas Eastern Transmission, LP",1200073581
71144,"UGI CENTRAL - TWIN GAS - BEDFORD, PA",PA,BEDFORD,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200071144
NA014,GULF SOUTH PIPELINE (992209),LA,ST MARY,,D,INT,NPC,113,"Nautilus Pipeline Company, L.L.C.",11300NA014
00095,"OCEAN ST (PROVIDENCE,RI)",RI,PROVIDENCE,,D,END,AGT,100,"Algonquin Gas Transmission, LLC",1000000095
72910,"CW-DTI (I-O) & LEBANON, OH",OH,WARREN,2,D,INT,TE,120,"Texas Eastern Transmission, LP",1200072910
73819,TANA EXPLORATION BRETON SOUND BLOCK 25,OF,BRETON SOUND,ELA,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073819
73079,"SMYRNA #3 - RUTHERFORD CO., TN",TN,RUTHERFORD,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200073079
71964,"ENBRIDGE PIPELINES (EAST TEXAS) LP -LONGVIEW/GREGG CO., TX",TX,GREGG,ETX,R,INT,TE,120,"Texas Eastern Transmission, LP",1200071964
79671,STX/ETX (24 ) ILT POINT,TX,WALKER,ZB,B,STA,TE,120,"Texas Eastern Transmission, LP",1200079671
72858,"COPANO PIPELINE - MONTGOMEREY CO., TX- DEL (B/D/76858)",TX,MONTGOMERY,STX,D,OTH,TE,120,"Texas Eastern Transmission, LP",1200072858
71143,"UGI CENTRAL - INTERBORO GAS - BELLVILLE, PA",PA,MIFFLIN,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200071143
59104,UCG LYNCHBURG PORTABLE (FUEL),TN,MOORE,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059104
71190,"POSEYVILLE, IN",IN,GIBSON,2,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200071190
80008,LATERAL B SYSTEM,CT,NEW HAVEN,,R,STA,AGT,100,"Algonquin Gas Transmission, LLC",1000080008
71503,"HENDERSON PETROLEUM CORP.-SW LAKE BOEUF LAFOURCHE PSH.,LA",LA,LAFOURCHE,ELA,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200071503
00206,"LINCOLN(MIDDLESEX,MA)",MA,MIDDLESEX,,R,INT,AGT,100,"Algonquin Gas Transmission, LLC",1000000206
37004,MNUS PARK PAL TRANSPORTATION POINT,MA,MIDDLESEX,,R,VIR,MNUS,111,"Maritimes & Northeast Pipeline, L.L.C. (U.S.)",1110037004
45115,"TEXAS EASTERN - STORAGE, LA (D40116/R40115)",LA,EVANGELINE,,B,INT,EHP,104,"Egan Hub Storage, LLC",1040045115
72080,"GREAT LAKES ENERGY PARTNERS.- #1 TEX. GULF-CENTRE CO., PA",PA,CENTRE,3,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200072080
72026,"NGO (MILLER) - BUTLER CO., OH",OH,BUTLER,2,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200072026
NA007,COLUMBIA GULF TRANSMISSION (992205),LA,ST MARY,,R,PLT,NPC,113,"Nautilus Pipeline Company, L.L.C.",11300NA007
96103,"DUKE ENERGY - CITRUS COUNTY PLANT, CITRUS CO., FL",FL,CITRUS,,D,END,STT,119,"Sabal Trail Transmission, LLC",1190096103
73714,DTM APPALACHIA GATHERING  HIGH NOON,PA,GREENE,2,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073714
73686,ETX-ENBRIDGE/ZIDER - SHELBY,TX,SHELBY,ETX,R,INT,TE,120,"Texas Eastern Transmission, LP",1200073686
72906,"DAYTON PWR. & LT. -CASTINE, OH CENTERPOINT ENERGY",OH,MONTGOMERY,2,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200072906
G0001,GB-128 AUGER (992100),OF,GARDEN BANKS,,R,GTH,GB,106,"Garden Banks Gas Pipeline, LLC",10600G0001
00251,"BROOKFIELD (FAIRFIELD,CT)",CT,FAIRFIELD,,R,INT,AGT,100,"Algonquin Gas Transmission, LLC",1000000251
70079,"ATMOS ENERGY CORPORATION- JIM HILL, MO",MO,DUNKLIN,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070079
72309,"CHAPARRAL ENERGY, L.L.C. -   #1 HESTER, GOLIAD CO., TX",TX,GOLIAD,STX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200072309
71579,FIELDWOOD ENERGY,OF,VERMILLION,,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200071579
72697,"ODEGARD ENERGY - CHICKASAW, MS",MS,CHICKASAW,1,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200072697
N4311,(DTE) BLUEWATER - POOL RECEIPT,MI,MACOMB,M2,R,STA,NXUS,115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4311
N2004,EDL ENERGY LANDFILL,OH,LORAIN,M1,R,OTH,NXUS,115,"NEXUS Gas Transmission, LLC (U.S.)",11500N2004
73449,"ATLAS AMERICA-FAYETTE, CO., PA - (73449)",PA,FAYETTE,2,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073449
70063,"HUNTINGBURG, IN",IN,DUBOIS,2,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070063
N4ST1,(VEC) ST.CLAIR (US),MI,ST CLAIR,M2,D,STA,NXUS,115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4ST1
71219,COLUMBIA GAS OF PA. - YORK CO. PA.,PA,YORK,3,D,INT,TE,120,"Texas Eastern Transmission, LP",1200071219
59141,ATHENS RICEVILLE,TN,MC MINN,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059141
70065,"TEXAS GAS TRANSMISSION - LISBON, LA  (DELIVERY)",LA,CLAIBORNE,ETX,D,INT,TE,120,"Texas Eastern Transmission, LP",1200070065
79050,OHIO PIPELINE ENERGY NETWORK (MAINLINE),OH,JEFFERSON,2,R,STA,TE,120,"Texas Eastern Transmission, LP",1200079050
70004,"DOMINION ENERGY TRANSMISSION, INC - CLARINGTON, OH",OH,MONROE,2,D,INT,TE,120,"Texas Eastern Transmission, LP",1200070004
70471,"DOMINION TRANSMISSION INC - WOODSFIELD, OH",OH,MONROE,2,D,INT,TE,120,"Texas Eastern Transmission, LP",1200070471
70266,"UGI CENTRAL - HUNTINGDON GAS - HUNTINGDON, PA",PA,HUNTINGDON,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070266
73705,"EQT MORRIS II, GREENE CO., PA.",PA,GREENE,2,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073705
56201,3100 LINE SERVICE POINT,TN,ROBERTSON,,R,PPT,ETNG,105,"East Tennessee Natural Gas, LLC",1050056201
79663,ELA/M1 (30 ) ILT POINT,MS,ATTALA,ZB,B,STA,TE,120,"Texas Eastern Transmission, LP",1200079663
76580,"SOUTHCROSS MISSISSIPPI PIPELINE, LP- HINDS, MS - DEL (B/D 76580)",MS,HINDS,ELA,R,INT,TE,120,"Texas Eastern Transmission, LP",1200076580
73612,"BUFFCO PROD./JO ALLISON #1-HARRISON CO., TX",TX,HARRISON,ETX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073612
30012,BAILYVILLE BORDER M&R (IN) - WASHINGTON CO. ME. (DEL. 30014),ME,WASHINGTON,,R,INT,MNUS,111,"Maritimes & Northeast Pipeline, L.L.C. (U.S.)",1110030012
70057,"PUBLIC SERVICE - SOUTH PLAINFIELD, NJ",NJ,MIDDLESEX,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070057
73604,"UNITED TEXAS OIL, LLC",TX,GOLIAD,STX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073604
80108,LINCOLN LATERAL (MAINLINE),MA,MIDDLESEX,,D,STA,AGT,100,"Algonquin Gas Transmission, LLC",1000080108
49400,BOBCAT STORAGE FACILITY,LA,ST LANDRY,,D,STR,BGS,101,Bobcat Gas Storage,1010049400
74568,KINDER MORGAN LNG DEL (73568 RECEIPT),LA,EVANGELINE,WLA,D,LNG,TE,120,"Texas Eastern Transmission, LP",1200074568
00072,"PORTLAND (MIDDLESEX,CT)",CT,MIDDLESEX,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000072
NA003,ANACONDA @ SS207 (992203),OF,SHIP SHOAL,,R,INT,NPC,113,"Nautilus Pipeline Company, L.L.C.",11300NA003
73148,"DEEP ROCK RESOURCES - FLOWERS / MATAGORDA CO, TX - RUN 01",TX,MATAGORDA,STX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073148
59096,TANG,TN,BLOUNT,,D,END,ETNG,105,"East Tennessee Natural Gas, LLC",1050059096
79148,FREEHOLD LATERAL,NJ,MIDDLESEX,3,R,STA,TE,120,"Texas Eastern Transmission, LP",1200079148
70582,"MIDWEST NAT. - BROWNSTOWN, IN",IN,JACKSON,2,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070582
71469,"ATMOS ENERGY CORPORATION - QULIN, MO",MO,BUTLER,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200071469
00063,"DANBURY (FAIRFIELD,CT)",CT,FAIRFIELD,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000063
56202,3200 LINE SERVICE POINT,TN,PERRY,,R,PPT,ETNG,105,"East Tennessee Natural Gas, LLC",1050056202
00058,"CANTON (NORFOLK,MA)",MA,NORFOLK,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000058
73610,"CNX GAS CO. LLC - MCQUAY, LOCUST HILL I, GREENE CO., PA",PA,GREENE,2,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073610
72584,"WOODWARD MARKETING - SAN JACINTO COUNTY, TX",TX,SAN JACINTO,,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200072584
79954,IRONWOOD LATERAL ACCTG PT - MAINLINE,PA,LEBANON,3,D,STA,TE,120,"Texas Eastern Transmission, LP",1200079954
59055,UCG COLUMBIA NORTH,TN,MAURY,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059055
00836,GENCONN POWER PLANT,CT,MIDDLESEX,,D,END,AGT,100,"Algonquin Gas Transmission, LLC",1000000836
